x
1.0
5.998352553542
10.996705107084
15.995057660626001
20.993410214168
25.99176276771
30.990115321252002
35.988467874794004
40.986820428336
45.985172981878
50.98352553542
55.981878088962006
60.980230642504004
65.978583196046
70.97693574958801
75.97528830313
80.973640856672
85.97199341021401
90.970345963756
95.96869851729801
100.96705107084
105.965403624382
110.96375617792401
115.962108731466
120.96046128500801
125.95881383855001
130.957166392092
135.955518945634
140.95387149917602
145.952224052718
150.95057660626
155.94892915980202
160.947281713344
165.945634266886
170.94398682042802
175.94233937397001
180.940691927512
185.93904448105403
190.93739703459602
195.935749588138
200.93410214168
205.93245469522202
210.930807248764
215.929159802306
220.92751235584802
225.92586490939001
230.924217462932
235.92257001647403
240.92092257001602
245.919275123558
250.91762767710003
255.91598023064202
260.914332784184
265.91268533772603
270.911037891268
275.90939044481
280.90774299835203
285.906095551894
290.904448105436
295.90280065897804
300.90115321252
305.899505766062
310.89785831960404
315.896210873146
320.894563426688
325.89291598023004
330.891268533772
335.889621087314
340.88797364085605
345.886326194398
350.88467874794003
355.88303130148205
360.881383855024
365.87973640856603
370.87808896210805
375.87644151565
380.87479406919203
385.87314662273405
390.871499176276
395.86985172981804
400.86820428336
405.866556836902
410.86490939044404
415.863261943986
420.861614497528
425.85996705107004
430.858319604612
435.856672158154
440.85502471169605
445.853377265238
450.85172981878003
455.85008237232205
460.848434925864
465.84678747940603
470.84514003294805
475.84349258649
480.84184514003204
485.84019769357405
490.838550247116
495.83690280065804
500.83525535420006
505.833607907742
510.83196046128404
515.8303130148261
520.828665568368
525.82701812191
530.8253706754521
535.823723228994
540.822075782536
545.8204283360781
550.81878088962
555.817133443162
560.8154859967041
565.813838550246
570.812191103788
575.8105436573301
580.808896210872
585.807248764414
590.8056013179561
595.803953871498
600.80230642504
605.8006589785821
610.799011532124
615.797364085666
620.7957166392081
625.79406919275
630.792421746292
635.7907742998341
640.789126853376
645.787479406918
650.7858319604601
655.784184514002
660.782537067544
665.7808896210861
670.779242174628
675.77759472817
680.7759472817121
685.774299835254
690.772652388796
695.7710049423381
700.7693574958801
705.767710049422
710.7660626029641
715.7644151565061
720.762767710048
725.7611202635901
730.7594728171321
735.757825370674
740.7561779242161
745.7545304777581
750.7528830313
755.7512355848421
760.7495881383841
765.747940691926
770.7462932454681
775.7446457990101
780.742998352552
785.7413509060941
790.7397034596361
795.738056013178
800.73640856672
805.7347611202621
810.733113673804
815.731466227346
820.7298187808881
825.72817133443
830.726523887972
835.7248764415141
840.723228995056
845.721581548598
850.7199341021401
855.718286655682
860.716639209224
865.7149917627661
870.713344316308
875.71169686985
880.7100494233921
885.708401976934
890.706754530476
895.7051070840181
900.7034596375601
905.701812191102
910.7001647446441
915.6985172981861
920.696869851728
925.6952224052701
930.6935749588121
935.691927512354
940.6902800658961
945.6886326194381
950.68698517298
955.6853377265221
960.6836902800641
965.682042833606
970.6803953871481
975.6787479406901
980.677100494232
985.6754530477741
990.6738056013161
995.672158154858
