h,Qx,Qy
0.7534179224788333,-0.004308666368204384,0.002155845105767576
0.9529468141341605,-0.01607272643157667,0.00211662955611858
0.775572251265829,-0.0232656790755591,2.481920473014449e-5
0.45726342091531275,-0.02965669448996626,-0.0005960185523027865
0.22117488382721767,-0.040279361340759774,-0.0026461199425575955
0.030673689824625597,-0.02520931447044349,-0.0023289683290673613
0.02752722142437002,-0.020138133787249136,-0.0019432236056547432
0.024032800883913567,-0.015433416501056185,-0.0015246542293243879
0.02001491315208412,-0.011153318704836879,-0.0010756390543597088
0.016321361993921573,-0.0075162659781185135,-0.0007701651194926709
0.009587137397586487,-0.0037366328068162463,5.985409433164061e-6
0.014340502640823226,-0.004056011377131275,-0.0004414551979648938
0.009681406507312446,-0.001602934967715526,-4.041770203545357e-5
0.005296078708011622,-0.0005735686789149566,9.687717441943792e-5
0.0051454888760681765,-0.0004709730540582678,9.002598853231629e-5
0.0048694982592530495,-0.0003334793001530408,7.857692577278227e-5
0.004292396669062251,-0.00016061162043785272,5.8623699119223394e-5
0.0028424823324329244,0.0,2.36262098842334e-5
0.009831517181855352,-0.0008420943755861393,0.0002972247640346451
0.005296078708011622,-0.0005735686789149566,9.687717441943792e-5
0.0051454888760681765,-0.0004709730540582678,9.002598853231629e-5
0.0048694982592530495,-0.0003334793001530408,7.857692577278227e-5
0.004292396669062251,-0.00016061162043785272,5.8623699119223394e-5
0.0028424823324329244,0.0,2.36262098842334e-5
0.004292396669062251,0.00016061162043785272,5.8623699119223394e-5
0.0048694982592530495,0.0003334793001530408,7.857692577278227e-5
0.010714124938662544,0.0,0.0003404382198638119
0.0048694982592530495,-0.0003334793001530408,7.857692577278227e-5
0.004292396669062251,-0.00016061162043785272,5.8623699119223394e-5
0.0028424823324329244,0.0,2.36262098842334e-5
0.004292396669062251,0.00016061162043785272,5.8623699119223394e-5
0.01072499230487772,-0.0005563903248709868,0.0003423018026445936
0.005296078708011122,-0.0005735686789149123,9.687717441942445e-5
0.005145488876068811,-0.00047097305405832343,9.002598853230272e-5
0.004869498259252928,-0.0003334793001530206,7.857692577278061e-5
0.004292396669061601,-0.00016061162043780794,5.862369911921721e-5
0.0028424823324331877,-1.0742249409015167e-20,2.3626209884247464e-5
0.004292396669061622,0.000160611620437809,5.862369911921748e-5
0.004869498259252473,0.00033347930015301943,7.857692577277334e-5
0.011545901130215282,-0.0005881572148847531,0.0003894024009628691
0.00551430863765854,-0.0007744556335193356,0.0001073065556015674
