h,Qx,Qy
0.006744558862050707,0.00023993692989733296,-9.211165518710186e-5
0.07478221355317755,-0.010350956177812055,-0.0033517186739720297
0.02713535130931776,-0.009268007265738391,-0.002010894872439421
0.027130237664987972,-0.009263400250310248,-0.0020107501532446157
0.027085176610284346,-0.0092233709366119,-0.002009339739183923
0.026882226525317958,-0.009053008768972689,-0.001998811259464974
0.026281188150038697,-0.00860953329130364,-0.0019436989099708105
0.02496755938663602,-0.00782753361459726,-0.0017639105992256785
0.02279563119966384,-0.006780205015764032,-0.0014811799655095731
0.019751009914357794,-0.005347412735939083,-0.0014506007996283733
0.011114485481004044,-0.003568992574892534,4.2245576184881565e-5
0.01816011969880486,-0.004136665920518754,-0.0009224090967700041
0.011458997264380712,-0.0019458818825289436,-8.716352008653073e-5
0.0053186231460964776,-0.0008166660543298193,0.0001709604449709324
0.005219766812320553,-0.0007693479962162316,0.00016641834740191484
0.0048461829948834865,-0.0006108131987205901,0.0001488149235871552
0.0038887429506999586,-0.00030984935991132064,0.0001044766177143239
0.002010472822317549,0.0,2.570468629593167e-5
0.00932637735075294,-0.0006126660474158689,0.0004086939823908733
0.0053186231460964776,-0.0008166660543298193,0.0001709604449709324
0.005219766812320553,-0.0007693479962162316,0.00016641834740191484
0.0048461829948834865,-0.0006108131987205901,0.0001488149235871552
0.0038887429506999586,-0.00030984935991132064,0.0001044766177143239
0.002010472822317549,0.0,2.570468629593167e-5
0.0038887429506999586,0.00030984935991132064,0.0001044766177143239
0.0048461829948834865,0.0006108131987205901,0.0001488149235871552
0.010749745229202306,0.0,0.0004937722300404228
0.0048461829948834865,-0.0006108131987205901,0.0001488149235871552
0.0038887429506999586,-0.00030984935991132064,0.0001044766177143239
0.002010472822317549,0.0,2.570468629593167e-5
0.0038887429506999586,0.00030984935991132064,0.0001044766177143239
0.010453782387880785,-0.00023889355098846035,0.00047618956915682
0.005312086995945578,-0.0008134008959201772,0.00017063728850220247
0.005199889856912144,-0.0007595296972024531,0.00016520338354788746
0.0048195429996144385,-0.000598707628504247,0.0001462994569064554
0.003893028312268987,-0.00031049023444229486,0.00010211221692457456
0.0020820974265061765,-1.4342482840737949e-5,2.893681212811323e-5
0.003921485648220079,0.00030949570610392795,0.00010594805830638969
0.00485701942689047,0.0006129962042979754,0.0001492954097774024
0.010874203264947877,-5.8814519422036933e-5,0.0005004921226824652
0.005336575779373511,-0.0008255757483159548,0.00017175833220361815
0.0053365710005616376,-0.000825573450144589,0.00017175813878484792
0.005336463234958195,-0.0008255201847730746,0.000171753545553711
0.005334849902475068,-0.0008247158060280656,0.00017168314029430067
0.0053186231460964776,-0.0008166660543298193,0.0001709604449709324
0.005219766812320553,-0.0007693479962162316,0.00016641834740191484
0.0048461829948834865,-0.0006108131987205901,0.0001488149235871552
0.0038887429506999586,-0.00030984935991132064,0.0001044766177143239
0.002010472822317549,0.0,2.570468629593167e-5
0.008770326920960702,-0.0003722835084450346,0.0003791123805585936
0.0038887429506999586,-0.00030984935991132064,0.0001044766177143239
0.002010472822317549,0.0,2.570468629593167e-5
0.02938201480101784,-0.0008243118418537022,-0.00018563279244371387
