h,Qx,Qy
0.30616672732441547,-0.00903483388153821,0.005080769877272421
0.5045774162515428,-0.04545947215462357,0.005273322428020518
0.3165734483415258,-0.061916893779784724,-0.0035152499003146165
0.03761262176279974,-0.039292244441314135,-0.0032411575830374553
0.03419739285939957,-0.03272311103391847,-0.002825953471904682
0.030973242644216418,-0.02678183128251628,-0.002416296086137482
0.02757465443629664,-0.021251231221209563,-0.0019826202562242363
0.02378315116594126,-0.01611328590641504,-0.0015197272362024936
0.019508098821607443,-0.011472793250147864,-0.0010495140884530546
0.01545870529842996,-0.0075812983823287435,-0.0007291930512986419
0.008977336192094367,-0.003697469351849336,-6.478569299860913e-7
0.013572741996285196,-0.004054948909799263,-0.00038555374819048696
0.008998751186047373,-0.00158248084383455,-2.256003917396412e-5
0.00485924552964612,-0.000554080928915889,8.838629561572354e-5
0.004701543946588865,-0.0004468050635089115,8.136923215395646e-5
0.004425782133095323,-0.00030826212283244556,7.004870701393122e-5
0.003881684843607833,-0.00014400780984682725,5.1267411960443666e-5
0.0025785917053284062,0.0,2.00185955159261e-5
0.009238345719814725,-0.0008647670008766383,0.00028179599441669693
0.00485924552964612,-0.000554080928915889,8.838629561572354e-5
0.004701543946588865,-0.0004468050635089115,8.136923215395646e-5
0.004425782133095323,-0.00030826212283244556,7.004870701393122e-5
0.003881684843607833,-0.00014400780984682725,5.1267411960443666e-5
0.0025785917053284062,0.0,2.00185955159261e-5
0.003881684843607833,0.00014400780984682725,5.1267411960443666e-5
0.004425782133095323,0.00030826212283244556,7.004870701393122e-5
0.010064213615587134,0.0,0.0003226906538463124
0.004425782133095323,-0.00030826212283244556,7.004870701393122e-5
0.003881684843607833,-0.00014400780984682725,5.1267411960443666e-5
0.0025785917053284062,0.0,2.00185955159261e-5
0.003881684843607833,0.00014400780984682725,5.1267411960443666e-5
0.010094410614829049,-0.000581320006049992,0.00032519241657889245
0.004859245692780181,-0.000554151769465686,8.838762475891887e-5
0.004701514273355255,-0.0004468567521273026,8.136881149241168e-5
0.004425743312255557,-0.0003082949195748302,7.00475466855293e-5
0.0038816571923192653,-0.00014402430944277674,5.1266569562719315e-5
0.002578592081117597,-2.1914335780193218e-9,2.001868305423956e-5
0.003881700346423888,0.0001440000441771507,5.126838049269122e-5
0.00442579662955412,0.0003082547152997441,7.00498884666307e-5
0.010932585482450054,-0.0006135409569182063,0.0003724141758820664
