h,Qx,Qy
0.8111214621503764,-0.004587147161918168,0.0029038238363406185
1.0105322035369613,-0.017180438171612293,0.0031301948469901735
0.8333594611173176,-0.024713555155118343,0.0002700208122983407
0.5150849381803336,-0.030210946798193288,-0.00033115205687164734
0.2790450294686329,-0.04064107559379728,-0.002353031628495308
0.02947407713834472,-0.025118380554637467,-0.0022340659347133865
0.026205694000168377,-0.019937394033826564,-0.0018333299303715093
0.02256467122534647,-0.0151224735070017,-0.0014063400395355708
0.018487203541283498,-0.010776013540743704,-0.0009752376957910545
0.014616128899986517,-0.007125384642642537,-0.0006785345528499422
0.008425515150343808,-0.0034710422353735892,4.2531529976330643e-7
0.012811320185386037,-0.0038199152202901122,-0.0003495853010477348
0.008459093520979422,-0.0014932661289640376,-1.842148351921463e-5
0.004523573849926848,-0.0005212850994529215,8.254784828398283e-5
0.0043702784478454,-0.00041922980106919386,7.588896061130101e-5
0.004104329312161616,-0.0002881838029586105,6.519548092279779e-5
0.0035847239906084682,-0.0001341446064545999,4.7605658518644016e-5
0.0023470995103804264,0.0,1.8561234507658966e-5
0.008732838147293268,-0.0008223857712256837,0.0002648454978630613
0.004523573849926848,-0.0005212850994529215,8.254784828398283e-5
0.0043702784478454,-0.00041922980106919386,7.588896061130101e-5
0.004104329312161616,-0.0002881838029586105,6.519548092279779e-5
0.0035847239906084682,-0.0001341446064545999,4.7605658518644016e-5
0.0023470995103804264,0.0,1.8561234507658966e-5
0.0035847239906084682,0.0001341446064545999,4.7605658518644016e-5
0.004104329312161616,0.0002881838029586105,6.519548092279779e-5
0.009521115861354,0.0,0.0003031993030000274
0.004104329312161616,-0.0002881838029586105,6.519548092279779e-5
0.0035847239906084682,-0.0001341446064545999,4.7605658518644016e-5
0.0023470995103804264,0.0,1.8561234507658966e-5
0.0035847239906084682,0.0001341446064545999,4.7605658518644016e-5
0.009553127070919668,-0.0005548441359018666,0.0003056414766548951
0.004523573849926327,-0.0005212850994528514,8.254784828397497e-5
0.0043702784478438315,-0.00041922980106895273,7.588896061127468e-5
0.004104329312161662,-0.0002881838029585365,6.519548092280092e-5
0.00358472399060882,-0.00013414460645459062,4.760565851865304e-5
0.0023470995103806085,-2.987883203458231e-21,1.8561234507660494e-5
0.0035847239906088408,0.00013414460645459143,4.760565851865333e-5
0.004104329312161381,0.00028818380295853784,6.519548092279748e-5
0.010367369862799321,-0.0005934807063997056,0.0003505459625519834
0.004750502544579643,-0.0007234984446275461,9.275598357646756e-5
0.004722327017973098,-0.0006943511038516462,9.148650413043753e-5
0.004680870419308902,-0.0006537880216333375,8.961454357034597e-5
0.004618860542839818,-0.0005977380731933933,8.681427062629069e-5
0.004523573849926848,-0.0005212850994529215,8.254784828398283e-5
0.0043702784478454,-0.00041922980106919386,7.588896061130101e-5
0.004104329312161616,-0.0002881838029586105,6.519548092279779e-5
0.0035847239906084682,-0.0001341446064545999,4.7605658518644016e-5
0.0023470995103804264,0.0,1.8561234507658966e-5
0.007656476208172203,-0.00025849104469165366,0.0002089996366396316
0.0035847239906084682,-0.0001341446064545999,4.7605658518644016e-5
0.0023470995103804264,0.0,1.8561234507658966e-5
0.18350224956200392,-0.0026724459867773164,0.00015624135415671418
0.0064806104537922914,0.000161942738103767,-6.825448694262962e-5
0.009206667579652847,0.0011203322544121243,-8.174546722493643e-5
0.006993367899929694,0.0014963543237864218,8.516022081016802e-5
0.005916201365496612,0.0014674816327732991,0.00011387703970853665
0.005398001963040104,0.0013454219117130844,0.00011389126688538052
0.0052802968733761885,0.0012445614201209983,0.0001139282146515896
0.30783041362811875,-0.001351498886438773,1.7582297466273758e-6
0.18220432207135795,-0.001994891396252649,-7.280946834571253e-5
0.26990758334283355,-0.005561729187675594,-1.4825958649572715e-5
0.23185232678765913,-0.006577190870486801,-3.053729239574627e-5
0.30732802630527356,-0.008763044716536779,-0.0012564531649662575
0.4975105269911991,-0.01090446008579213,4.0874809263942204e-5
0.49765315814457856,-0.011883604793167012,0.0006163572922271723
0.7028220797758775,-0.022555988606488196,-0.0022748531434740797
0.275408550991773,-0.019369091961327207,-0.00047344247299413444
0.0208240574759528,-0.01663458188554952,0.00015282173152680967
0.017358008351543087,-0.015505116991819052,-0.00016077289283077906
0.025636682679401127,-0.019375508835980108,-0.0010386780014210687
0.024243691971852718,-0.01631252462355037,-0.0009809560148747102
0.024409437543317865,-0.013452248455287492,-0.0010404465241023119
0.02339903164961339,-0.009544988953980123,-0.0011668492409431309
0.020108485771525894,-0.0054916683861682665,-0.0011893369611733116
0.015708915519716118,-0.0023832924760306415,-0.0009661343076008665
0.010385927411413568,-0.0005635041236389073,-0.0004989813048156091
0.005628865713341704,0.0003187928205939688,-0.00039285947413360094
0.01056677959491171,0.0016350696925746602,-0.00046424540484440747
0.007849445302692406,0.0020142185413664646,-2.5652447174622368e-5
0.006128721578775325,0.0018358908366704857,7.392123492133618e-5
0.03806955591151105,0.01046470545347285,1.0142528986621378e-5
0.007720537469577884,0.0021653178315594727,0.00012694558743664251
0.00601657500996278,0.0018927749233875048,0.00012514077993597907
0.00567428524151185,0.0016941870298274391,0.00012604258968672912
0.0055196658878941705,0.001530909023376829,0.0001244880550981329
0.010878461868186905,0.0024350220378539225,0.0003818204064105906
0.0023470995103806866,2.996063040302189e-21,1.856123450766112e-5
0.0035847239906084487,0.00013414460645459766,4.760565851864381e-5
