h,Qx,Qy
0.4052909748313551,-0.006663462481336863,0.003894265772883294
0.6048202467408027,-0.0289019274516486,0.0034834860958932548
0.42357224254645814,-0.03997186163016684,-0.001548765360451976
0.09862204177786874,-0.047635458388109425,-0.0038635524790125208
0.033329920776179585,-0.030729526580860807,-0.002657360916021091
0.030338528401831613,-0.02525397040388451,-0.002284243756684453
0.0271067789008792,-0.020105387109635234,-0.00188751291482325
0.023510585903615894,-0.015321202148812616,-0.0014615270721965354
0.019445113273702137,-0.010987480567006672,-0.0010200838999955722
0.01563540382137221,-0.007328526184936369,-0.0007197916797878494
0.009225106856161477,-0.0036140772865205775,6.570697171386921e-6
0.01378838482776398,-0.003949712852657518,-0.0003880855170329654
0.009324002484720914,-0.0015582885452113731,-2.970728810073402e-5
0.005155344673135148,-0.0005494666965821672,8.995683494630172e-5
0.0050025506769678825,-0.0004460417609192881,8.312192717124228e-5
0.004732298207998487,-0.0003112023203693277,7.199848654440823e-5
0.004187026115612329,-0.00014789212125431822,5.325461360165241e-5
0.002834302406857402,0.0,2.1302213911178688e-5
0.009543401277456497,-0.0008401766596299309,0.00028189603731880783
0.005155344673135148,-0.0005494666965821672,8.995683494630172e-5
0.0050025506769678825,-0.0004460417609192881,8.312192717124228e-5
0.004732298207998487,-0.0003112023203693277,7.199848654440823e-5
0.004187026115612329,-0.00014789212125431822,5.325461360165241e-5
0.002834302406857402,0.0,2.1302213911178688e-5
0.004187026115612329,0.00014789212125431822,5.325461360165241e-5
0.004732298207998487,0.0003112023203693277,7.199848654440823e-5
0.010372370774571324,0.0,0.00032250663569835774
0.004732298207998487,-0.0003112023203693277,7.199848654440823e-5
0.004187026115612329,-0.00014789212125431822,5.325461360165241e-5
0.002834302406857402,0.0,2.1302213911178688e-5
0.004187026115612329,0.00014789212125431822,5.325461360165241e-5
0.010397612050909728,-0.0005622556081811502,0.00032482076696759276
0.005155340128734413,-0.000549468731301013,8.995659379582226e-5
0.005002547309565467,-0.0004460429822416251,8.312174381616204e-5
0.004732296101037593,-0.0003112030093577901,7.199837320910572e-5
0.004187025161899164,-0.0001478924345000481,5.325456605321114e-5
0.002834302407005142,-2.4303385122189216e-11,2.130221414228062e-5
0.004187026574606396,0.0001478919472327623,5.32546381801728e-5
0.004732298913089876,0.0003112020553584305,7.199852894023003e-5
0.01121954780661909,-0.0006005773826715842,0.0003712203612445679
0.005379840391635822,-0.0007537981076917508,0.00010037939800306719
0.005351877444504149,-0.0007241588974738974,9.907747165513957e-5
0.00531088796105744,-0.0006831185886684304,9.716698139681795e-5
0.005249626916587133,-0.0006265739702611705,9.431246659878369e-5
0.005155344673135148,-0.0005494666965821672,8.995683494630172e-5
0.0050025506769678825,-0.0004460417609192881,8.312192717124228e-5
0.004732298207998487,-0.0003112023203693277,7.199848654440823e-5
0.004187026115612329,-0.00014789212125431822,5.325461360165241e-5
0.002834302406857402,0.0,2.1302213911178688e-5
0.008462984637833779,-0.00026886225285887867,0.00022436655343501162
