h,Qx,Qy
0.485478624171047,-0.006148396523553253,0.0036048897060998795
0.6851956525948664,-0.02506059491230284,0.0031562619933436244
0.505963511488809,-0.03471576928245908,-0.0006809089031740666
0.1828883189501435,-0.04739422947538139,-0.0032279721470723755
0.03278291735111836,-0.029716757191318693,-0.002600186553813171
0.02991350807689596,-0.024501918381242008,-0.0022480468347847262
0.02679942317882478,-0.01957659705251142,-0.0018705393326407158
0.023310997428803142,-0.014974274824486851,-0.0014591828753897876
0.019321867875264964,-0.010780591971890094,-0.001024148237681941
0.015603610155377777,-0.007223919460609064,-0.000730666057747752
0.009145320291636535,-0.003577021945242768,8.012168453108795e-6
0.013695512699286249,-0.0038890802912921302,-0.0003996800679695485
0.009229604141022373,-0.001535511558821875,-3.394687056364686e-5
0.005034568337954435,-0.0005453354811792564,9.060085963229606e-5
0.004884043730013128,-0.00044474966598683765,8.389682770222322e-5
0.004614940541227981,-0.0003120109014733445,7.285041594987483e-5
0.0040684432269994806,-0.00014936755960128864,5.407248805076374e-5
0.0026956146917430962,0.0,2.1830120111267835e-5
0.009408467564142417,-0.0008172443869517698,0.00028074144374202944
0.005034568337954435,-0.0005453354811792564,9.060085963229606e-5
0.004884043730013128,-0.00044474966598683765,8.389682770222322e-5
0.004614940541227981,-0.0003120109014733445,7.285041594987483e-5
0.0040684432269994806,-0.00014936755960128864,5.407248805076374e-5
0.0026956146917430962,0.0,2.1830120111267835e-5
0.0040684432269994806,0.00014936755960128864,5.407248805076374e-5
0.004614940541227981,0.0003120109014733445,7.285041594987483e-5
0.010245723502296803,0.0,0.0003216612668467413
0.004614940541227981,-0.0003120109014733445,7.285041594987483e-5
0.0040684432269994806,-0.00014936755960128864,5.407248805076374e-5
0.0026956146917430962,0.0,2.1830120111267835e-5
0.0040684432269994806,0.00014936755960128864,5.407248805076374e-5
0.010262778170117873,-0.0005439118925638693,0.00032353070377854785
0.005034568172726411,-0.0005453355117176677,9.06008490802776e-5
0.004884043630091919,-0.00044474968519471003,8.389682134166381e-5
0.004614940487898673,-0.0003120109130493715,7.285041265978243e-5
0.004068443205962056,-0.00014936756496053134,5.407248685354594e-5
0.00269561469174142,-2.8429405757934423e-13,2.183012011173895e-5
0.0040684432383201585,0.0001493675562666725,5.407248868032164e-5
0.004614940564077558,0.0003120108955346594,7.285041734908289e-5
0.01106766131494809,-0.0005767341270004259,0.0003688798935301173
0.005251179619902666,-0.0007412062271443019,0.00010065973278794022
0.005224365066579464,-0.0007128533114233937,9.940709614835851e-5
0.005185084087026668,-0.0006736405890918983,9.757088919916303e-5
0.005126164239955869,-0.0006195411562754569,9.482290233926357e-5
0.005034568337954435,-0.0005453354811792564,9.060085963229606e-5
0.004884043730013128,-0.00044474966598683765,8.389682770222322e-5
0.004614940541227981,-0.0003120109014733445,7.285041594987483e-5
0.0040684432269994806,-0.00014936755960128864,5.407248805076374e-5
0.0026956146917430962,0.0,2.1830120111267835e-5
0.008349612256630471,-0.0002645618160120433,0.00022451150695772617
0.0040684432269994806,-0.00014936755960128864,5.407248805076374e-5
0.0026956146917430962,0.0,2.1830120111267835e-5
0.12773764859017672,-0.00405785585685537,-4.1435851769817424e-5
0.0044823333989614115,-3.80834474055182e-5,-7.250957021569223e-5
0.008291575896683424,0.0006126310704403981,-9.60110571847743e-5
0.006600026377509698,0.001004027593421634,7.345451913455066e-5
0.005927687466200076,0.0010539390922908068,0.00010715247611274377
0.005639445764544287,0.0010260168408484775,0.00011194080654315487
0.005506200812388137,0.00098325159953047,0.00011084419300441189
0.14114309472687325,0.019206836092566074,-1.1157799148287389e-5
0.014337403038937283,0.0024152009692913353,-0.00016090285510533204
0.082487120685541,0.009020703197250712,-8.240627663749457e-5
0.04722421649795454,0.002464720052485102,-2.7220438295282785e-5
0.1201421407666348,0.002060901181447734,-6.135539518877276e-5
0.30875773305542675,-0.0012476115469405049,0.0010763842318109117
0.30927820189315713,-0.005010103105638464,0.001965592211872251
0.5110969787683587,-0.026970068802195078,0.004076048263853082
0.08586367177242005,-0.027833651863501015,-0.0015209462480602694
0.01389829704558374,-0.01272658234169007,0.0001259491471478501
0.017626833667383882,-0.01533997548712136,-0.00014743449927989027
0.02648973115730068,-0.019404998707450764,-0.0010798877899643455
0.025118697801041676,-0.016451319559663252,-0.001018301471597071
0.025702606680791846,-0.01367381990850915,-0.0010870110595596974
